"","AV_ID","target_time","mean_yProj","mean_xProj","n_points","lon","lat","date","time","Group"
"323","AV74125",2025-07-06 11:00:00,9930962.31590943,372461.579488475,13,-76.1461462669228,-0.624479536923455,2025-07-06,"11:00:00"," D"
"324","AV74125",2025-07-06 11:15:00,9931013.45314148,372452.873018536,13,-76.1462243984612,-0.624016958923187,2025-07-06,"11:15:00"," D"
"325","AV74125",2025-07-06 11:30:00,9931033.45592537,372417.831564973,13,-76.1465392230806,-0.623835955075872,2025-07-06,"11:30:00"," D"
"326","AV74125",2025-07-06 11:45:00,9931139.66700538,372347.171007564,13,-76.1471739330771,-0.622875085844104,2025-07-06,"11:45:00"," D"
"327","AV74125",2025-07-06 12:00:00,9931218.27732768,372343.245368234,13,-76.147209053077,-0.622164010230854,2025-07-06,"12:00:00"," D"
"328","AV74126",2025-07-08 06:15:00,9929690.76672116,372194.328284987,12,-76.1485501624999,-0.635980772752195,2025-07-08,"06:15:00"," G"
"329","AV74126",2025-07-08 06:30:00,9929701.87289973,372196.173795169,12,-76.1485335575,-0.635880315833395,2025-07-08,"06:30:00"," G"
"330","AV74126",2025-07-08 06:45:00,9929702.55082448,372195.792752033,12,-76.14853698,-0.635874182916758,2025-07-08,"06:45:00"," G"
"331","AV74126",2025-07-08 07:00:00,9929707.1438248,372195.59808437,12,-76.1485387200001,-0.635832636666596,2025-07-08,"07:00:00"," G"
"332","AV74126",2025-07-08 07:15:00,9929743.25495769,372177.997593107,12,-76.1486967966666,-0.635505959000189,2025-07-08,"07:15:00"," G"
"333","AV74126",2025-07-08 07:30:00,9929687.7372099,372193.651199051,12,-76.1485562524998,-0.636008174750114,2025-07-08,"07:30:00"," G"
"334","AV74126",2025-07-08 07:45:00,9929666.68513055,372230.196408782,12,-76.1482279183333,-0.636198674333257,2025-07-08,"07:45:00"," G"
"335","AV74126",2025-07-08 08:00:00,9929656.10090501,372235.08117775,12,-76.1481840475002,-0.636294423499972,2025-07-08,"08:00:00"," G"
"336","AV74126",2025-07-08 08:15:00,9929647.19077194,372246.815049357,12,-76.148078630833,-0.636375043499705,2025-07-08,"08:15:00"," G"
"337","AV74126",2025-07-08 08:30:00,9929625.89499217,372300.310001261,11,-76.1475979954548,-0.636567781636787,2025-07-08,"08:30:00"," G"
"338","AV74126",2025-07-08 08:45:00,9929615.76246833,372300.036677319,12,-76.1476004716669,-0.636659434582946,2025-07-08,"08:45:00"," G"
"339","AV74126",2025-07-08 09:00:00,9929610.01730199,372303.466263508,12,-76.1475696666664,-0.636711409250119,2025-07-08,"09:00:00"," G"
"340","AV74126",2025-07-08 09:15:00,9929597.1850177,372286.81735533,12,-76.1477192908332,-0.636827449833389,2025-07-08,"09:15:00"," G"
"341","AV74126",2025-07-08 09:30:00,9929553.11373769,372299.511239951,12,-76.1476053183338,-0.637226121083174,2025-07-08,"09:30:00"," G"
"342","AV74126",2025-07-08 09:45:00,9929479.51383388,372334.319028606,12,-76.1472927008342,-0.637891937417352,2025-07-08,"09:45:00"," G"
"343","AV74126",2025-07-08 10:00:00,9929485.22072764,372342.78622715,12,-76.1472166074993,-0.637840332918662,2025-07-08,"10:00:00"," G"
"344","AV74126",2025-07-08 10:15:00,9929477.76003213,372337.183853719,12,-76.147266962499,-0.637907807167625,2025-07-08,"10:15:00"," G"
"345","AV74126",2025-07-08 10:30:00,9929532.91064309,372328.494736107,10,-76.1473449279983,-0.6374089260984,2025-07-08,"10:30:00"," G"
"346","AV74126",2025-07-08 10:45:00,9929558.92019682,372302.191753203,10,-76.1475812209997,-0.637173604300705,2025-07-08,"10:45:00"," G"
"347","AV74126",2025-07-08 11:00:00,9929597.77266939,372294.368992391,11,-76.1476514345447,-0.636822149454292,2025-07-08,"11:00:00"," G"
"348","AV74126",2025-07-08 11:15:00,9929551.33295085,372288.729061182,12,-76.1477022050007,-0.63724220741694,2025-07-08,"11:15:00"," G"
"349","AV74126",2025-07-08 11:30:00,9929549.21648532,372265.030012396,12,-76.1479151566667,-0.637261304083415,2025-07-08,"11:30:00"," G"
"350","AV74126",2025-07-08 11:45:00,9929557.94065532,372236.675020986,12,-76.1481699225003,-0.637182332666734,2025-07-08,"11:45:00"," G"
"351","AV74126",2025-07-08 12:00:00,9929514.51151302,372220.153131468,12,-76.1483184666663,-0.637575136498651,2025-07-08,"12:00:00"," G"
"352","AV74126",2025-07-08 12:15:00,9929503.05334925,372135.970629378,12,-76.1490749100001,-0.637678611083797,2025-07-08,"12:15:00"," G"
"353","AV74126",2025-07-08 12:30:00,9929462.02879898,372109.100316904,12,-76.149316435,-0.638049643160036,2025-07-08,"12:30:00"," G"
"354","AV74126",2025-07-08 12:45:00,9929479.35857582,372053.957949813,12,-76.1498118808386,-0.637892775753123,2025-07-08,"12:45:00"," G"
"355","AV74126",2025-07-08 13:00:00,9929483.11489329,372038.116738116,12,-76.1499542141667,-0.637858766083371,2025-07-08,"13:00:00"," G"
"356","AV74126",2025-07-08 13:15:00,9929480.21327806,372036.112670452,12,-76.1499722275,-0.637885008499996,2025-07-08,"13:15:00"," G"
"357","AV74126",2025-07-08 13:30:00,9929510.09064223,372012.561427428,12,-76.1501837866847,-0.637614706168366,2025-07-08,"13:30:00"," G"
"358","AV74129",2025-07-09 07:00:00,9929563.68589162,371832.187798007,12,-76.1518044216666,-0.637129547583715,2025-07-09,"07:00:00"," G"
"359","AV74129",2025-07-09 07:15:00,9929543.09765638,371846.927298332,12,-76.1516720216666,-0.637315807499663,2025-07-09,"07:15:00"," G"
"360","AV74129",2025-07-09 07:30:00,9929524.89142378,371846.65842936,12,-76.1516744741666,-0.637480490750189,2025-07-09,"07:30:00"," G"
"361","AV74129",2025-07-09 07:45:00,9929525.93556836,371847.245161804,12,-76.1516692,-0.637471047166616,2025-07-09,"07:45:00"," G"
"362","AV74129",2025-07-09 08:00:00,9929525.62539533,371844.942625462,12,-76.1516898899999,-0.637473848166675,2025-07-09,"08:00:00"," G"
"363","AV74129",2025-07-09 08:15:00,9929528.8455167,371834.721240233,12,-76.1517817275,-0.637444700000205,2025-07-09,"08:15:00"," G"
"364","AV74129",2025-07-09 08:30:00,9929529.37292694,371844.533147821,11,-76.1516935618184,-0.6374399491818,2025-07-09,"08:30:00"," G"
"365","AV74129",2025-07-09 08:45:00,9929526.95828913,371841.881831509,12,-76.1517173900001,-0.637461785333397,2025-07-09,"08:45:00"," G"
"366","AV74131",2025-07-09 10:30:00,9929481.48408773,372028.231429614,12,-76.1500430416667,-0.637873497500014,2025-07-09,"10:30:00"," G"
"367","AV74131",2025-07-09 10:45:00,9929486.25905264,372026.726176153,12,-76.1500565575002,-0.637830302666382,2025-07-09,"10:45:00"," G"
"368","AV74131",2025-07-09 11:00:00,9929487.54854809,372019.474001465,12,-76.1501217191667,-0.637818623916973,2025-07-09,"11:00:00"," G"
"369","AV74131",2025-07-09 11:15:00,9929512.65870787,372007.748180817,12,-76.1502270308468,-0.637591467087422,2025-07-09,"11:15:00"," G"
"370","AV74131",2025-07-09 11:30:00,9929528.15080466,371970.716866353,8,-76.1505597437491,-0.637451259001203,2025-07-09,"11:30:00"," G"
"371","AV74131",2025-07-09 11:45:00,9929514.12669775,371970.056939322,12,-76.1505657016668,-0.637578112250244,2025-07-09,"11:45:00"," G"
"372","AV74131",2025-07-09 12:00:00,9929517.68836692,371967.809647646,12,-76.1505858875,-0.637545890750007,2025-07-09,"12:00:00"," G"
"373","AV74131",2025-07-09 12:15:00,9929515.16895772,371969.056202928,12,-76.1505746916667,-0.637568682500106,2025-07-09,"12:15:00"," G"
"374","AV74131",2025-07-09 12:30:00,9929498.30071064,372002.283400714,12,-76.150276163332,-0.637721330832524,2025-07-09,"12:30:00"," G"
"375","AV74131",2025-07-09 12:45:00,9929569.1712224,372017.117645255,12,-76.1501427283377,-0.637080303914469,2025-07-09,"12:45:00"," G"
"376","AV74131",2025-07-09 13:00:00,9929549.99894256,372034.126310319,12,-76.1499899358296,-0.637253760498033,2025-07-09,"13:00:00"," G"
"377","AV74133",2025-07-10 06:15:00,9929739.83012135,372191.247695388,12,-76.1485777450003,-0.635536964916664,2025-07-10,"06:15:00"," G"
"378","AV74133",2025-07-10 06:30:00,9929733.63816211,372178.806867597,12,-76.1486895441671,-0.635592949084205,2025-07-10,"06:30:00"," G"
"379","AV74133",2025-07-10 06:45:00,9929740.90943965,372186.870300265,12,-76.1486170758342,-0.635527193167228,2025-07-10,"06:45:00"," G"
"380","AV74133",2025-07-10 07:00:00,9929741.2962996,372179.868454059,12,-76.14867999,-0.6355236797509,2025-07-10,"07:00:00"," G"
"381","AV74133",2025-07-10 07:15:00,9929737.50086667,372176.066495505,12,-76.1487141600016,-0.635558003584652,2025-07-10,"07:15:00"," G"
"382","AV74133",2025-07-10 07:30:00,9929741.99969225,372189.944277357,12,-76.1485894525,-0.635517337501001,2025-07-10,"07:30:00"," G"
"383","AV74133",2025-07-10 07:45:00,9929748.76439529,372187.342651901,12,-76.1486128158332,-0.635456142333413,2025-07-10,"07:45:00"," G"
"384","AV74133",2025-07-10 08:00:00,9929750.17240033,372188.703516531,12,-76.1486005850001,-0.635443408999952,2025-07-10,"08:00:00"," G"
"385","AV74133",2025-07-10 08:15:00,9929750.07703472,372180.022957452,12,-76.148678584167,-0.635444254166898,2025-07-10,"08:15:00"," G"
"386","AV74133",2025-07-10 08:30:00,9929744.20148837,372184.037498741,12,-76.1486425233333,-0.635497409333308,2025-07-10,"08:30:00"," G"
"387","AV74133",2025-07-10 08:45:00,9929739.26286796,372183.569321339,11,-76.1486467400002,-0.635542080545264,2025-07-10,"08:45:00"," G"
"388","AV74133",2025-07-10 09:00:00,9929740.63146135,372180.020884667,12,-76.1486786216667,-0.635529693833348,2025-07-10,"09:00:00"," G"
"389","AV74133",2025-07-10 09:15:00,9929728.67350854,372212.746340355,12,-76.1483845916669,-0.635637925000022,2025-07-10,"09:15:00"," G"
"390","AV74133",2025-07-10 09:30:00,9929706.6218904,372254.920664835,12,-76.1480056791667,-0.63583747716679,2025-07-10,"09:30:00"," G"
"391","AV74133",2025-07-10 09:45:00,9929701.60874655,372320.879564839,12,-76.1474130166665,-0.635882956083956,2025-07-10,"09:45:00"," G"
"392","AV74133",2025-07-10 10:00:00,9929721.71831507,372383.059561225,12,-76.146854259167,-0.635701180416688,2025-07-10,"10:00:00"," G"
"393","AV74133",2025-07-10 10:15:00,9929715.93525784,372455.943476568,12,-76.1461993733335,-0.635753637333258,2025-07-10,"10:15:00"," G"
"394","AV74133",2025-07-10 10:30:00,9929716.14823702,372489.03954939,7,-76.1459019885715,-0.635751777285811,2025-07-10,"10:30:00"," G"
"395","AV74133",2025-07-10 10:45:00,9929723.63162063,372479.542418276,12,-76.1459873100001,-0.635684067416914,2025-07-10,"10:45:00"," G"
"396","AV74133",2025-07-10 11:00:00,9929725.52773276,372557.772674388,12,-76.1452843691667,-0.635667073166967,2025-07-10,"11:00:00"," G"
"397","AV74133",2025-07-10 11:15:00,9929730.39272135,372547.847075487,12,-76.1453735458333,-0.635623047083335,2025-07-10,"11:15:00"," G"
"398","AV74133",2025-07-10 11:30:00,9929721.91155385,372550.918720889,12,-76.1453459625,-0.635699769499834,2025-07-10,"11:30:00"," G"
"399","AV74133",2025-07-10 11:45:00,9929727.02227488,372538.386642529,12,-76.1454585591667,-0.635653515416796,2025-07-10,"11:45:00"," G"
"400","AV74133",2025-07-10 12:00:00,9929728.02512383,372547.049588407,11,-76.1453807163633,-0.635644461545622,2025-07-10,"12:00:00"," G"
"401","AV74133",2025-07-10 12:15:00,9929734.05881784,372550.021528892,12,-76.145354,-0.635589889833356,2025-07-10,"12:15:00"," G"
"402","AV74133",2025-07-10 12:30:00,9929726.27782835,372478.959499294,12,-76.1459925425342,-0.635660130025932,2025-07-10,"12:30:00"," G"
"403","AV74133",2025-07-10 12:45:00,9929783.07890482,372529.413653077,12,-76.1455390741681,-0.635146438167766,2025-07-10,"12:45:00"," G"
"404","AV74133",2025-07-10 13:00:00,9929797.15362786,372542.627864923,12,-76.1454203099999,-0.635019152000057,2025-07-10,"13:00:00"," G"
"405","AV74133",2025-07-10 13:15:00,9929804.98259286,372534.029304963,12,-76.1454975566666,-0.634948318000246,2025-07-10,"13:15:00"," G"
"406","AV74133",2025-07-10 13:30:00,9929773.51740214,372518.409970984,12,-76.1456379666636,-0.63523290450278,2025-07-10,"13:30:00"," G"
"407","AV74133",2025-07-10 13:45:00,9929723.86331067,372483.153189473,12,-76.1459548649994,-0.635681978917698,2025-07-10,"13:45:00"," G"
"408","AV74133",2025-07-10 14:00:00,9929655.06446877,372467.816155331,10,-76.1460928129998,-0.636304266699796,2025-07-10,"14:00:00"," G"
"409","AV74133",2025-07-10 14:15:00,9929579.4423768,372426.519277979,12,-76.1464640366667,-0.636988221749694,2025-07-10,"14:15:00"," G"
"410","AV74133",2025-07-10 14:30:00,9929571.97485717,372442.357121842,12,-76.1463217408348,-0.637055800917164,2025-07-10,"14:30:00"," G"
"411","AV74133",2025-07-10 14:45:00,9929536.41880884,372507.721699813,12,-76.145734479168,-0.637377554000325,2025-07-10,"14:45:00"," G"
"412","AV74133",2025-07-10 15:00:00,9929502.30295477,372504.04232948,12,-76.1457676083351,-0.637686140916694,2025-07-10,"15:00:00"," G"
"413","AV74133",2025-07-10 15:15:00,9929503.08481614,372495.38189829,12,-76.1458454250001,-0.637679051166612,2025-07-10,"15:15:00"," G"
"414","AV74133",2025-07-10 15:30:00,9929418.85471234,372488.036566601,12,-76.1459115950001,-0.638440938166768,2025-07-10,"15:30:00"," G"
"415","AV74133",2025-07-10 15:45:00,9929379.15966207,372487.590701864,12,-76.1459156808346,-0.638799998083654,2025-07-10,"15:45:00"," G"
"416","AV74133",2025-07-10 16:00:00,9929455.56680782,372433.020464275,11,-76.1464058681819,-0.638108748727282,2025-07-10,"16:00:00"," G"
"417","AV74133",2025-07-10 16:15:00,9929419.9947251,372451.152317262,12,-76.1462430158336,-0.638430551831972,2025-07-10,"16:15:00"," G"
"418","AV74133",2025-07-10 16:30:00,9929440.68864265,372484.471610186,12,-76.1459435841666,-0.638243432583405,2025-07-10,"16:30:00"," G"
"419","AV74133",2025-07-10 16:45:00,9929449.97767393,372454.414607853,12,-76.1462136425008,-0.638159348250386,2025-07-10,"16:45:00"," G"
"420","AV74133",2025-07-10 17:00:00,9929450.24846219,372407.097923891,9,-76.1466388055554,-0.638156803445844,2025-07-10,"17:00:00"," G"
"421","AV74137",2025-07-14 06:45:00,9930331.09182303,372048.107229744,12,-76.1498627524997,-0.630188437750176,2025-07-14,"06:45:00"," D"
"422","AV74137",2025-07-14 07:00:00,9930357.4205281,372050.432034252,12,-76.1498418108331,-0.629950286917116,2025-07-14,"07:00:00"," D"
"423","AV74137",2025-07-14 07:15:00,9930368.09361424,372051.910830821,10,-76.1498285019967,-0.629853746802759,2025-07-14,"07:15:00"," D"
"424","AV74137",2025-07-14 07:30:00,9930357.04343965,372042.236937824,12,-76.1499154483335,-0.629953681500063,2025-07-14,"07:30:00"," D"
"425","AV74137",2025-07-14 07:45:00,9930359.00902674,372047.241160658,12,-76.1498704791667,-0.629935911833328,2025-07-14,"07:45:00"," D"
"426","AV74137",2025-07-14 08:00:00,9930359.83567081,372045.596099547,12,-76.1498852591667,-0.629928431166721,2025-07-14,"08:00:00"," D"
"427","AV74137",2025-07-14 08:15:00,9930365.2178672,372048.805467427,12,-76.1498564108323,-0.629879753084569,2025-07-14,"08:15:00"," D"
"428","AV74137",2025-07-14 08:30:00,9930361.88215336,372049.676034051,12,-76.1498485950001,-0.62990992791689,2025-07-14,"08:30:00"," D"
"429","AV74137",2025-07-14 08:45:00,9930350.56599616,372048.284520691,12,-76.1498611208338,-0.630012285083616,2025-07-14,"08:45:00"," D"
"430","AV74137",2025-07-14 09:00:00,9930345.67924024,372039.979778136,12,-76.1499357525,-0.630056471499904,2025-07-14,"09:00:00"," D"
"431","AV74137",2025-07-14 09:15:00,9930347.90851118,372039.712744486,12,-76.1499381475002,-0.630036306167172,2025-07-14,"09:15:00"," D"
"432","AV74137",2025-07-14 09:30:00,9930365.36400016,372063.673798814,12,-76.149722811668,-0.629878460917348,2025-07-14,"09:30:00"," D"
"433","AV74137",2025-07-14 09:45:00,9930354.9615635,372119.171822376,12,-76.1492241566666,-0.629972666583333,2025-07-14,"09:45:00"," D"
"434","AV74137",2025-07-14 10:00:00,9930380.06287729,372103.936069925,11,-76.1493610072726,-0.62974558300008,2025-07-14,"10:00:00"," D"
"435","AV74137",2025-07-14 10:15:00,9930359.46103331,372058.98697439,12,-76.1497649366697,-0.629931846666716,2025-07-14,"10:15:00"," D"
"436","AV74137",2025-07-14 10:30:00,9930314.79491401,371990.371652823,12,-76.1503815658334,-0.630335735583769,2025-07-14,"10:30:00"," D"
"437","AV74137",2025-07-14 10:45:00,9930291.68118789,371982.56210153,12,-76.1504517841666,-0.630544794416702,2025-07-14,"10:45:00"," D"
"438","AV74137",2025-07-14 11:00:00,9930284.10496359,371951.286044905,11,-76.1507328290909,-0.6306132623645,2025-07-14,"11:00:00"," D"
"439","AV74137",2025-07-14 11:15:00,9930278.97999959,371954.510894864,12,-76.1507038624999,-0.630659626500086,2025-07-14,"11:15:00"," D"
"440","AV74137",2025-07-14 11:30:00,9930243.84468551,371964.199021639,12,-76.1506168799987,-0.630977461166981,2025-07-14,"11:30:00"," D"
"441","AV74137",2025-07-14 11:45:00,9930320.18941968,371999.462032528,13,-76.1502998738446,-0.630286957924201,2025-07-14,"11:45:00"," D"
"442","AV74137",2025-07-14 12:00:00,9930308.88108881,372058.727845323,13,-76.1497673653845,-0.630389365461804,2025-07-14,"12:00:00"," D"
"443","AV74137",2025-07-14 12:15:00,9930323.23540791,372103.61742693,13,-76.1493639830715,-0.630259613541896,2025-07-14,"12:15:00"," D"
"444","AV74137",2025-07-14 12:30:00,9930401.61023949,372166.187872235,13,-76.1488016030765,-0.629550801077722,2025-07-14,"12:30:00"," D"
"445","AV74137",2025-07-14 12:45:00,9930405.37496402,372177.776439648,13,-76.1486974669229,-0.629516770461613,2025-07-14,"12:45:00"," D"
"446","AV74137",2025-07-14 13:00:00,9930399.54954469,372173.83363906,11,-76.1487329063637,-0.629569456272941,2025-07-14,"13:00:00"," D"
"447","AV74137",2025-07-14 13:15:00,9930405.05807996,372182.212218596,12,-76.1486576099998,-0.629519645666742,2025-07-14,"13:15:00"," D"
"448","AV74137",2025-07-14 13:30:00,9930409.01141362,372184.146231129,12,-76.1486402241665,-0.629483889749798,2025-07-14,"13:30:00"," D"
"449","AV74137",2025-07-14 13:45:00,9930406.33310568,372181.380929245,10,-76.1486650769999,-0.629508110800376,2025-07-14,"13:45:00"," D"
"450","AV74137",2025-07-14 14:00:00,9930409.77521084,372177.658921672,12,-76.1486985141668,-0.629476967916788,2025-07-14,"14:00:00"," D"
"451","AV74137",2025-07-14 14:15:00,9930404.54109468,372180.434461842,12,-76.1486735849999,-0.629524318500356,2025-07-14,"14:15:00"," D"
"452","AV74137",2025-07-14 14:30:00,9930467.06048245,372179.167560366,12,-76.148684845,-0.628958798583527,2025-07-14,"14:30:00"," D"
"453","AV74137",2025-07-14 14:45:00,9930485.79603368,372195.117161539,12,-76.1485414933347,-0.628789358417276,2025-07-14,"14:45:00"," D"
"454","AV74139",2025-07-15 11:30:00,9929506.17789508,372507.701348626,12,-76.1457347225,-0.637651097583298,2025-07-15,"11:30:00"," G"
"455","AV74139",2025-07-15 11:45:00,9929543.41898261,372515.561580272,12,-76.1456640199999,-0.637314249833442,2025-07-15,"11:45:00"," G"
"456","AV74140",2025-07-15 12:15:00,9929563.40719436,372723.967162907,10,-76.1437913530002,-0.637133865699974,2025-07-15,"12:15:00"," C"
"457","AV74140",2025-07-15 12:30:00,9929528.55898823,372725.0208093,12,-76.1437819549998,-0.637449086833798,2025-07-15,"12:30:00"," C"
"458","AV74140",2025-07-15 12:45:00,9929471.90776728,372705.957845739,12,-76.143953358333,-0.637961486416702,2025-07-15,"12:45:00"," C"
"459","AV74140",2025-07-15 13:00:00,9929471.74051065,372700.44640919,12,-76.1440028816666,-0.637962988249984,2025-07-15,"13:00:00"," C"
"460","AV74140",2025-07-15 13:15:00,9929485.54165853,372723.003026475,12,-76.143800171667,-0.637838195500714,2025-07-15,"13:15:00"," C"
"461","AV74140",2025-07-15 13:30:00,9929441.49011305,372779.12461579,12,-76.1432959791669,-0.638236776083533,2025-07-15,"13:30:00"," C"
"462","AV74140",2025-07-15 13:45:00,9929462.14210734,372815.264646031,12,-76.1429712016668,-0.638050041333406,2025-07-15,"13:45:00"," C"
"463","AV74140",2025-07-15 14:00:00,9929439.1970264,372836.239080631,12,-76.142782781667,-0.638257632999876,2025-07-15,"14:00:00"," C"
"464","AV74141",2025-07-17 06:15:00,9929561.43823317,372210.180394327,12,-76.1484079825,-0.637150642000292,2025-07-17,"06:15:00"," G"
"465","AV74141",2025-07-17 06:30:00,9929560.65171356,372211.738360275,12,-76.1483939850002,-0.637157759583684,2025-07-17,"06:30:00"," G"
"466","AV74141",2025-07-17 06:45:00,9929557.45772431,372206.644541156,11,-76.1484397618187,-0.637186640455311,2025-07-17,"06:45:00"," G"
"467","AV74141",2025-07-17 07:00:00,9929562.4725326,372210.40605836,11,-76.1484059527281,-0.637141286727847,2025-07-17,"07:00:00"," G"
"468","AV74141",2025-07-17 07:15:00,9929567.40082145,372239.908131094,12,-76.1481408525003,-0.637096767500061,2025-07-17,"07:15:00"," G"
"469","AV74141",2025-07-17 07:30:00,9929498.9203167,372297.687116231,12,-76.1476218175004,-0.637716322665113,2025-07-17,"07:30:00"," G"
"470","AV74141",2025-07-17 07:45:00,9929430.54851499,372458.597155317,12,-76.1461760991669,-0.638335102749717,2025-07-17,"07:45:00"," G"
"471","AV74141",2025-07-17 08:00:00,9929425.89391506,372483.930696652,12,-76.1459484741652,-0.638377256916374,2025-07-17,"08:00:00"," G"
"472","AV74141",2025-07-17 08:15:00,9929440.34704454,372483.271325345,12,-76.1459543700001,-0.638246520083318,2025-07-17,"08:15:00"," G"
"473","AV74141",2025-07-17 08:30:00,9929522.02534897,372519.760138063,12,-76.1456263366616,-0.637507774004543,2025-07-17,"08:30:00"," G"
"474","AV74141",2025-07-17 08:45:00,9929530.40629205,372519.412294207,11,-76.1456294454546,-0.6374319636366,2025-07-17,"08:45:00"," G"
"475","AV74141",2025-07-17 09:00:00,9929537.79121513,372522.502259816,12,-76.1456016658334,-0.637365169667048,2025-07-17,"09:00:00"," G"
"476","AV74141",2025-07-17 09:15:00,9929538.41287845,372519.310216668,12,-76.1456303466667,-0.637359539999858,2025-07-17,"09:15:00"," G"
"477","AV74141",2025-07-17 09:30:00,9929534.64796658,372524.267470195,12,-76.1455858108335,-0.63739360541671,2025-07-17,"09:30:00"," G"
"478","AV74141",2025-07-17 09:45:00,9929527.73381617,372514.500854087,12,-76.1456735824999,-0.637456127584079,2025-07-17,"09:45:00"," G"
"479","AV74141",2025-07-17 10:00:00,9929535.39910311,372526.781263146,12,-76.1455632216669,-0.637386816082974,2025-07-17,"10:00:00"," G"
"480","AV74141",2025-07-17 10:15:00,9929537.56333667,372525.722779943,12,-76.1455727283329,-0.637367237417578,2025-07-17,"10:15:00"," G"
"481","AV74141",2025-07-17 10:30:00,9929531.40469426,372524.162651206,12,-76.1455867591666,-0.637422942166871,2025-07-17,"10:30:00"," G"
"482","AV74141",2025-07-17 10:45:00,9929538.92017,372519.118220407,12,-76.1456320708335,-0.637354950917115,2025-07-17,"10:45:00"," G"
"483","AV74141",2025-07-17 11:00:00,9929533.85582484,372524.903579011,12,-76.1455800966665,-0.637400772000473,2025-07-17,"11:00:00"," G"
"484","AV74141",2025-07-17 11:15:00,9929534.6935615,372520.959163686,12,-76.1456155375021,-0.637393186331673,2025-07-17,"11:15:00"," G"
"485","AV74141",2025-07-17 11:30:00,9929534.61375045,372512.837292289,12,-76.145688516666,-0.637393891917279,2025-07-17,"11:30:00"," G"
"486","AV74141",2025-07-17 11:45:00,9929536.95041247,372505.871840403,12,-76.1457511000003,-0.637372741666922,2025-07-17,"11:45:00"," G"
"487","AV74141",2025-07-17 12:00:00,9929529.43534208,372509.528090837,11,-76.1457182618187,-0.637440726454827,2025-07-17,"12:00:00"," G"
"488","AV74141",2025-07-17 12:15:00,9929537.49658854,372524.180586393,12,-76.1455865858333,-0.637367838083528,2025-07-17,"12:15:00"," G"
"489","AV74141",2025-07-17 12:30:00,9929535.44270365,372531.861387315,12,-76.1455175741667,-0.637386431916842,2025-07-17,"12:30:00"," G"
"490","AV74141",2025-07-17 12:45:00,9929539.38313093,372528.000955583,12,-76.1455522541679,-0.637350781085178,2025-07-17,"12:45:00"," G"
"491","AV74141",2025-07-17 13:00:00,9929539.16856727,372528.37401212,12,-76.1455489025004,-0.637352722667554,2025-07-17,"13:00:00"," G"
"492","AV74141",2025-07-17 13:15:00,9929537.50649531,372523.614671886,12,-76.1455916708334,-0.637367747333354,2025-07-17,"13:15:00"," G"
"493","AV74141",2025-07-17 13:30:00,9929535.59486163,372532.031442492,12,-76.1455160458333,-0.637385055916739,2025-07-17,"13:30:00"," G"
"494","AV74141",2025-07-17 13:45:00,9929538.46810782,372524.607911321,12,-76.145582744167,-0.637359051083239,2025-07-17,"13:45:00"," G"
"495","AV74141",2025-07-17 14:00:00,9929539.26947251,372516.852916846,12,-76.1456524250005,-0.637351786749423,2025-07-17,"14:00:00"," G"
"496","AV74141",2025-07-17 14:15:00,9929535.76223418,372517.270943669,12,-76.1456486758348,-0.637383512250772,2025-07-17,"14:15:00"," G"
"497","AV74141",2025-07-17 14:30:00,9929533.88873221,372526.972091306,12,-76.1455615100011,-0.637400478499739,2025-07-17,"14:30:00"," G"
"498","AV74141",2025-07-17 14:45:00,9929588.88583254,372500.381364312,12,-76.1458003308335,-0.636902949749808,2025-07-17,"14:45:00"," G"
"499","AV74141",2025-07-17 15:00:00,9929663.61701213,372441.316676152,12,-76.1463309066652,-0.636226851583243,2025-07-17,"15:00:00"," G"
"500","AV74141",2025-07-17 15:15:00,9929664.30605346,372442.375360125,12,-76.1463213924983,-0.63622062100169,2025-07-17,"15:15:00"," G"
"501","AV74141",2025-07-17 15:30:00,9929704.83261094,372469.999807818,12,-76.1460730925,-0.635854094333371,2025-07-17,"15:30:00"," G"
"502","AV74141",2025-07-17 15:45:00,9929719.11493129,372475.619222484,12,-76.1460225708334,-0.635724915166662,2025-07-17,"15:45:00"," G"
"503","AV74142",2025-07-18 11:45:00,9929536.64396463,372561.844267435,12,-76.1452481608342,-0.637375626251378,2025-07-18,"11:45:00"," G"
"504","AV74142",2025-07-18 12:00:00,9929416.50474661,372459.6101546,12,-76.1461670250008,-0.638462137418478,2025-07-18,"12:00:00"," G"
"505","AV74142",2025-07-18 12:15:00,9929441.28997489,372459.297560944,12,-76.1461697841666,-0.638237942500992,2025-07-18,"12:15:00"," G"
"506","AV74142",2025-07-18 12:30:00,9929461.45654573,372458.122451084,11,-76.1461803027271,-0.638055523818969,2025-07-18,"12:30:00"," G"
"507","AV74142",2025-07-18 12:45:00,9929498.50526663,372462.455667727,12,-76.1461412925003,-0.637720409083153,2025-07-18,"12:45:00"," G"
"508","AV74142",2025-07-18 13:00:00,9929537.16707158,372528.625510244,12,-76.1455466466665,-0.637370827666851,2025-07-18,"13:00:00"," G"
"509","AV74142",2025-07-18 13:15:00,9929537.66075454,372522.835696698,12,-76.1455986699999,-0.637366350416872,2025-07-18,"13:15:00"," G"
"510","AV74142",2025-07-18 13:30:00,9929542.31846413,372521.913360596,12,-76.1456069483334,-0.637324217333459,2025-07-18,"13:30:00"," G"
"511","AV74142",2025-07-18 13:45:00,9929534.61065156,372519.696034914,12,-76.1456268875005,-0.637393933750224,2025-07-18,"13:45:00"," G"
